x-ray-id; request-id; lambda-init; lambda-end; initialization-init; initialization-end; input-init; input-end; resize-init; resize-end; s3-init; s3-end; resize-oper-init; resize-oper-end; write-init; write-end
1-5cdb8e52-d446a16e87b83dfc484dd446; 7acab8c4-3c49-4585-8f90-c1f1cb005c7c; 1557892690.317; 1557892691.946; 0; 0; 1557892690.37; 1557892690.371; 1557892690.371; 1557892691.975; 1557892690.372; 1557892690.434; 1557892690.434; 1557892691.975; 1557892691.975; 1557892691.992
1-5cdb82b7-405c0ed8ecaa28b260ca3722; 5bc43cec-25d5-4a87-b184-23c1670e1a58; 1557889719.623; 1557889723.166; 0; 0; 1557889719.662; 1557889719.663; 1557889719.663; 1557889723.172; 1557889719.664; 1557889719.724; 1557889719.725; 1557889723.172; 1557889723.173; 1557889723.173
1-5cdb81e1-d4a741b0a5e4e304b3c2cfea; bddb142a-da8e-4a59-8c75-99c24608e000; 1557889505.653; 1557889510.813; 0; 0; 1557889505.684; 1557889505.684; 1557889505.685; 1557889510.836; 1557889505.685; 1557889505.749; 1557889505.75; 1557889510.836; 1557889510.837; 1557889510.837
1-5cdb8c69-90923138165a55bbfc14514d; 2b367b00-0b76-4715-9cdf-65c983eb1c94; 1557892201.74; 1557892205.611; 0; 0; 1557892201.789; 1557892201.789; 1557892201.79; 1557892205.652; 1557892201.79; 1557892201.908; 1557892201.908; 1557892205.652; 1557892205.653; 1557892205.653
1-5cdb84f5-950633f0e9f3dfc87751fb10; 5570aa04-1319-4808-bf2b-29094b5a39a9; 1557890293.521; 1557890296.185; 0; 0; 1557890293.557; 1557890293.557; 1557890293.558; 1557890296.213; 1557890293.558; 1557890293.604; 1557890293.605; 1557890296.213; 1557890296.214; 1557890296.215
1-5cdb842f-d934b188bfe60e0028b629be; a77daf48-7d3f-4663-9737-c0d4efef6805; 1557890095.017; 1557890098.225; 0; 0; 1557890095.057; 1557890095.057; 1557890095.058; 1557890098.235; 1557890095.058; 1557890095.094; 1557890095.094; 1557890098.235; 1557890098.252; 1557890098.252
1-5cdb8794-4c2bd2e08007dce0cfd5fde8; 936ca3eb-713c-4ddb-825b-c332ba8606c3; 1557890964.459; 1557890966.219; 0; 0; 1557890964.499; 1557890964.5; 1557890964.5; 1557890966.252; 1557890964.501; 1557890964.544; 1557890964.545; 1557890966.252; 1557890966.253; 1557890966.253
1-5cdb8610-254cd5819efe4fd14c58240d; 3b6e3189-cab3-4db7-9c6d-dbd54ac61f46; 1557890576.275; 1557890583.684; 0; 0; 1557890576.313; 1557890576.314; 1557890576.314; 1557890583.715; 1557890576.315; 1557890576.399; 1557890576.399; 1557890583.714; 1557890583.715; 1557890583.715
1-5cdb8743-2ff09ea447d11ecc769cc728; fd54796b-9679-4eda-829d-3c62c63f78f4; 1557890883.011; 1557890885.217; 0; 0; 1557890883.052; 1557890883.053; 1557890883.053; 1557890885.236; 1557890883.054; 1557890883.105; 1557890883.105; 1557890885.236; 1557890885.237; 1557890885.237
1-5cdb8e1a-5ec5f7fe284793d3990fe873; 322f68da-8287-4962-93d8-0a3afb67d20a; 1557892634.53; 1557892637.127; 0; 0; 1557892634.582; 1557892634.583; 1557892634.583; 1557892637.172; 1557892634.584; 1557892634.645; 1557892634.645; 1557892637.172; 1557892637.172; 1557892637.173
1-5cdb8677-2d30bac8fe34c9b467598ca4; c3007afa-85a8-4148-b688-a24e3c9ed3a0; 1557890679.4; 1557890683.201; 0; 0; 1557890679.439; 1557890679.439; 1557890679.44; 1557890683.232; 1557890679.44; 1557890679.525; 1557890679.525; 1557890683.232; 1557890683.233; 1557890683.233
1-5cdb8106-c511a6559fde65cb032b62b5; 2e319cc5-d06b-46e3-a68b-7fff630d65e8; 1557889286.072; 1557889287.991; 0; 0; 1557889286.1; 1557889286.1; 1557889286.101; 1557889288.013; 1557889286.101; 1557889286.174; 1557889286.174; 1557889288.012; 1557889288.013; 1557889288.013
1-5cdb8c77-a20c7b86dc09553f194831bf; 65eca359-57bb-4cbb-8e96-a97db94f5e09; 1557892215.262; 1557892219.936; 0; 0; 1557892215.311; 1557892215.312; 1557892215.312; 1557892219.977; 1557892215.313; 1557892215.352; 1557892215.352; 1557892219.977; 1557892219.978; 1557892219.978
1-5cdb84c5-6e241e56cbcdc5cfd2c5a739; a013eb62-a043-4aa1-9a93-d6d8928a1042; 1557890245.498; 1557890250.465; 0; 0; 1557890245.533; 1557890245.533; 1557890245.533; 1557890250.493; 1557890245.534; 1557890245.574; 1557890245.575; 1557890250.493; 1557890250.494; 1557890250.494
1-5cdb8421-de0098b695eb274ac094fc94; ff30c2d9-dcb0-4286-98a9-78c982a1004f; 1557890081.817; 1557890085.744; 0; 0; 1557890081.852; 1557890081.853; 1557890081.853; 1557890085.755; 1557890081.854; 1557890081.923; 1557890081.923; 1557890085.755; 1557890085.756; 1557890085.756
1-5cdb818a-d8e98fa8b3b612500eb60d08; b311f6f5-093b-4078-8b76-efb251ecff26; 1557889418.35; 1557889421.449; 0; 0; 1557889418.38; 1557889418.381; 1557889418.381; 1557889421.472; 1557889418.382; 1557889418.428; 1557889418.428; 1557889421.472; 1557889421.473; 1557889421.473
1-5cdb8923-edf4b620442ff06000886330; db1f8236-ca3e-4c68-80a8-5479b528a349; 1557891363.903; 1557891367.136; 0; 0; 1557891363.947; 1557891363.947; 1557891363.948; 1557891367.172; 1557891363.948; 1557891364.022; 1557891364.023; 1557891367.172; 1557891367.173; 1557891367.173
1-5cdb8251-9ed4aba7041c5149343b5df5; 0cfd1792-f31b-4073-b5b7-1fe8d8f00f1d; 1557889617.474; 1557889621.848; 0; 0; 1557889617.504; 1557889617.505; 1557889617.505; 1557889621.859; 1557889617.506; 1557889617.556; 1557889617.556; 1557889621.859; 1557889621.872; 1557889621.872
1-5cdb81f7-e94f551800429dac3a7d7028; ceae5831-e073-440e-af64-719b17f3c6a1; 1557889527.328; 1557889533.427; 0; 0; 1557889527.359; 1557889527.359; 1557889527.36; 1557889533.438; 1557889527.36; 1557889527.45; 1557889527.45; 1557889533.438; 1557889533.439; 1557889533.439
1-5cdb8789-a57db318af11d029457b6602; 1f124951-eac8-4410-b5c4-c2589dbd3fc6; 1557890953.185; 1557890955.818; 0; 0; 1557890953.231; 1557890953.232; 1557890953.232; 1557890955.835; 1557890953.233; 1557890953.277; 1557890953.277; 1557890955.835; 1557890955.835; 1557890955.836
1-5cdb83f6-9e0937be27fecce25102e02a; b66e6c13-f4d7-4416-8400-a9be6ea0a23e; 1557890038.388; 1557890043.384; 0; 0; 1557890038.421; 1557890038.422; 1557890038.422; 1557890043.399; 1557890038.423; 1557890038.489; 1557890038.489; 1557890043.399; 1557890043.412; 1557890043.412
1-5cdb85fb-c20623380cec3928da531d0e; 3fc85366-b0a1-49aa-8825-947322739c32; 1557890555.768; 1557890557.9; 0; 0; 1557890555.81; 1557890555.81; 1557890555.81; 1557890557.914; 1557890555.811; 1557890555.905; 1557890555.905; 1557890557.914; 1557890557.915; 1557890557.915
1-5cdb8726-fee8203646527f5eb490e9ce; 5e2604da-2ba8-402b-8d04-26da7433b691; 1557890854.519; 1557890860.44; 0; 0; 1557890854.559; 1557890854.559; 1557890854.56; 1557890860.472; 1557890854.56; 1557890854.663; 1557890854.663; 1557890860.472; 1557890860.473; 1557890860.473
1-5cdb867c-c4471538674d2818f066c930; 342cbb29-f6c0-48a5-bed1-aa26fdf33b86; 1557890684.777; 1557890690.102; 0; 0; 1557890684.816; 1557890684.818; 1557890684.818; 1557890690.133; 1557890684.819; 1557890684.869; 1557890684.869; 1557890690.133; 1557890690.134; 1557890690.134
1-5cdb8ea6-3ceff9cd8e689ff86f7733b3; 0c3b82df-f724-42e0-80e0-3fedf25a348e; 1557892774.146; 1557892779.409; 0; 0; 1557892774.198; 1557892774.198; 1557892774.199; 1557892779.454; 1557892774.199; 1557892774.266; 1557892774.266; 1557892779.454; 1557892779.454; 1557892779.455
1-5cdb8a90-1ff2037a1ec98a4845022614; af0964f9-7c0d-476c-91f8-84f0521e56b2; 1557891728.084; 1557891732.135; 0; 0; 1557891728.131; 1557891728.131; 1557891728.131; 1557891732.173; 1557891728.132; 1557891728.181; 1557891728.181; 1557891732.173; 1557891732.174; 1557891732.174
1-5cdb8709-3b37be5e49d4bde454d73b13; 4a21122d-ad33-4ca4-97a2-98a95356bb6e; 1557890825.834; 1557890832.541; 0; 0; 1557890825.874; 1557890825.874; 1557890825.874; 1557890832.573; 1557890825.875; 1557890825.927; 1557890825.927; 1557890832.573; 1557890832.573; 1557890832.574
1-5cdb8a5a-d78db3cbaa9e296b28303bf5; 604a8628-fc41-4cb0-a81e-7d41a324d738; 1557891674.67; 1557891681.253; 0; 0; 1557891674.716; 1557891674.716; 1557891674.717; 1557891681.275; 1557891674.717; 1557891674.76; 1557891674.76; 1557891681.275; 1557891681.292; 1557891681.292
1-5cdb88ae-02b0608773418328d96434c9; d7a3e544-8970-4a35-a411-8ebf2c78c4e4; 1557891246.474; 1557891250.416; 0; 0; 1557891246.517; 1557891246.518; 1557891246.518; 1557891250.439; 1557891246.519; 1557891246.585; 1557891246.586; 1557891250.439; 1557891250.439; 1557891250.452
1-5cdb8b08-cfdb2e02423218b0b3c65270; 32ae6bca-1a94-49e8-bee7-2c604a3f1761; 1557891848.198; 1557891852.655; 0; 0; 1557891848.244; 1557891848.244; 1557891848.244; 1557891852.694; 1557891848.245; 1557891848.297; 1557891848.297; 1557891852.693; 1557891852.694; 1557891852.694
1-5cdb88c8-b21f5f352db0ecbb8e623092; f3a31fe4-bfe7-42c2-b79f-5e0732e7eec7; 1557891272.747; 1557891277.437; 0; 0; 1557891272.79; 1557891272.79; 1557891272.79; 1557891277.473; 1557891272.791; 1557891272.923; 1557891272.923; 1557891277.473; 1557891277.473; 1557891277.474
1-5cdb8270-3b4dd04e5fe5ea7fa16fced1; fabf5994-a5aa-48e5-ac88-908b128c2f8e; 1557889648.759; 1557889652.67; 0; 0; 1557889648.79; 1557889648.791; 1557889648.791; 1557889652.694; 1557889648.792; 1557889648.855; 1557889648.856; 1557889652.694; 1557889652.695; 1557889652.695
1-5cdb87a5-b3e3e3c4a6006b383b746368; de6982f1-6339-43f7-b78a-2978873f9d95; 1557890981.885; 1557890983.404; 0; 0; 1557890981.926; 1557890981.926; 1557890981.926; 1557890983.437; 1557890981.927; 1557890981.99; 1557890981.99; 1557890983.437; 1557890983.438; 1557890983.438
1-5cdb8392-2932c2700e5dd638768ff020; 05640b4e-9d54-41d0-ab10-1fcd51c328e4; 1557889938.624; 1557889944.124; 0; 0; 1557889938.658; 1557889938.658; 1557889938.658; 1557889944.133; 1557889938.659; 1557889938.711; 1557889938.711; 1557889944.133; 1557889944.134; 1557889944.134
1-5cdb82b2-08b8d5d0c8b8f6348b724fa8; 9a8288a0-ba9e-4311-a2c1-7e51351c3213; 1557889714.199; 1557889718.046; 0; 0; 1557889714.231; 1557889714.232; 1557889714.232; 1557889718.053; 1557889714.233; 1557889714.337; 1557889714.337; 1557889718.053; 1557889718.054; 1557889718.054
1-5cdb8229-36429b6cdb44e0c054e81850; a6f2a121-37ee-4aad-aa83-6e2b6ebbbbc4; 1557889577.67; 1557889580.348; 0; 0; 1557889577.701; 1557889577.702; 1557889577.702; 1557889580.372; 1557889577.703; 1557889577.752; 1557889577.752; 1557889580.372; 1557889580.373; 1557889580.373
1-5cdb8959-0c1fca2e0d1d14aa2d315638; 03c2e421-62f0-4a70-a924-1c7e056a2436; 1557891417.7; 1557891424.275; 0; 0; 1557891417.744; 1557891417.745; 1557891417.745; 1557891424.298; 1557891417.746; 1557891417.817; 1557891417.817; 1557891424.298; 1557891424.299; 1557891424.312
1-5cdb8d68-e60313ab7dc6b00aacc23fa2; 6ed5ba7b-9577-434b-84b9-c9ad39acb4a9; 1557892456.329; 1557892459.11; 0; 0; 1557892456.381; 1557892456.381; 1557892456.382; 1557892459.154; 1557892456.382; 1557892456.466; 1557892456.466; 1557892459.154; 1557892459.155; 1557892459.155
1-5cdb86fe-6ea6a8dc0a47e75c2f46e5da; d06319d2-a155-4517-8921-5feb691f0783; 1557890814.4; 1557890816.299; 0; 0; 1557890814.439; 1557890814.439; 1557890814.44; 1557890816.313; 1557890814.44; 1557890814.496; 1557890814.496; 1557890816.313; 1557890816.314; 1557890816.314
1-5cdb85a3-bfdccf968ddea00ed5336e5a; 963487ed-b0b3-4499-8008-9d5e6c5d379c; 1557890467.831; 1557890470.07; 0; 0; 1557890467.868; 1557890467.868; 1557890467.869; 1557890470.097; 1557890467.869; 1557890467.939; 1557890467.939; 1557890470.097; 1557890470.099; 1557890470.099
1-5cdb8a95-f73ea39e3f2f5fb6178b3688; e9096c5d-c377-450d-bf8d-791621604135; 1557891733.721; 1557891737.836; 0; 0; 1557891733.766; 1557891733.766; 1557891733.767; 1557891737.872; 1557891733.767; 1557891733.903; 1557891733.903; 1557891737.872; 1557891737.873; 1557891737.873
1-5cdb89a9-0d2ef4815ac434bf5b5795ab; 8eb0aedc-007c-4286-adf0-4ea53c0d0380; 1557891497.05; 1557891501.356; 0; 0; 1557891497.096; 1557891497.097; 1557891497.097; 1557891501.393; 1557891497.098; 1557891497.167; 1557891497.167; 1557891501.393; 1557891501.394; 1557891501.394
1-5cdb8607-1d2e83966ac6fcf252c482ce; eb9ca52b-4e74-4feb-aa05-8dc554e2e4ac; 1557890567.691; 1557890571.268; 0; 0; 1557890567.728; 1557890567.728; 1557890567.729; 1557890571.298; 1557890567.729; 1557890567.8; 1557890567.801; 1557890571.298; 1557890571.299; 1557890571.299
1-5cdb8406-91649990190e8363f0b9132f; caaa21a5-9844-4d59-a714-f26e699abf59; 1557890054.957; 1557890057.284; 0; 0; 1557890054.991; 1557890054.992; 1557890054.992; 1557890057.293; 1557890054.993; 1557890055.03; 1557890055.03; 1557890057.293; 1557890057.294; 1557890057.294
1-5cdb8339-e5f387083e00d78ea460fde4; 7e457286-f429-444a-8b4b-0f084861a1ea; 1557889849.713; 1557889852.646; 0; 0; 1557889849.746; 1557889849.746; 1557889849.747; 1557889852.655; 1557889849.747; 1557889849.798; 1557889849.798; 1557889852.655; 1557889852.672; 1557889852.672
1-5cdb89de-f2814244a39674812c74aba2; cd1fcd14-ce4b-4504-ae99-19ec03422f39; 1557891550.736; 1557891552.336; 0; 0; 1557891550.781; 1557891550.782; 1557891550.782; 1557891552.374; 1557891550.783; 1557891550.867; 1557891550.867; 1557891552.374; 1557891552.374; 1557891552.375
1-5cdb8166-b334854a1c5a6da0954ef4d0; 7abf1ff9-2781-4e10-82c5-d528c3feffb8; 1557889382.754; 1557889388.068; 0; 0; 1557889382.784; 1557889382.784; 1557889382.785; 1557889388.077; 1557889382.785; 1557889382.828; 1557889382.828; 1557889388.077; 1557889388.078; 1557889388.078
1-5cdb8622-0466b59071514b305e2c9440; 45371546-3dca-4fe2-8f51-92397afc0343; 1557890594.442; 1557890597.222; 0; 0; 1557890594.48; 1557890594.481; 1557890594.481; 1557890597.252; 1557890594.482; 1557890594.552; 1557890594.552; 1557890597.252; 1557890597.253; 1557890597.253
1-5cdb848b-f9d50eabf7b950bbcf538c7c; e4a74e52-5b36-4395-9670-eb431c37eea4; 1557890187.62; 1557890191.684; 0; 0; 1557890187.655; 1557890187.656; 1557890187.657; 1557890191.696; 1557890187.657; 1557890187.724; 1557890187.724; 1557890191.696; 1557890191.697; 1557890191.697
1-5cdb8181-f8c769e8ee45574ba86d9d01; 54a3f55e-cf7f-41d8-badd-58bdadd03e5d; 1557889409.148; 1557889411.649; 0; 0; 1557889409.178; 1557889409.178; 1557889409.178; 1557889411.659; 1557889409.179; 1557889409.278; 1557889409.278; 1557889411.659; 1557889411.659; 1557889411.672
1-5cdb8cad-362437ec251e402818d29d54; cd0188bd-595c-4f89-979e-26d0049d5686; 1557892269.223; 1557892273.248; 0; 0; 1557892269.277; 1557892269.278; 1557892269.278; 1557892273.273; 1557892269.279; 1557892269.362; 1557892269.362; 1557892273.273; 1557892273.274; 1557892273.274
1-5cdb8a16-9f252470842dda086cc147e6; a3dc96f4-ec6e-442a-9038-ccc2cbe7e0e4; 1557891606.63; 1557891609.316; 0; 0; 1557891606.676; 1557891606.677; 1557891606.678; 1557891609.353; 1557891606.678; 1557891606.716; 1557891606.716; 1557891609.353; 1557891609.354; 1557891609.354
1-5cdb8b04-6583ee7c6efcc714ce56dec4; 437efea4-db2b-48b7-8eba-ea5a746427cc; 1557891844.044; 1557891846.592; 0; 0; 1557891844.09; 1557891844.09; 1557891844.091; 1557891846.613; 1557891844.091; 1557891844.153; 1557891844.154; 1557891846.613; 1557891846.632; 1557891846.632
1-5cdb89cf-d10f5dde62aaf8120aa58aea; 031d9793-9a1d-47b8-9c19-0edb76521ca2; 1557891535.112; 1557891539.853; 0; 0; 1557891535.156; 1557891535.157; 1557891535.157; 1557891539.874; 1557891535.158; 1557891535.213; 1557891535.213; 1557891539.874; 1557891539.875; 1557891539.875
1-5cdb8635-f42a9208fc55a6f0ba5e3c55; a794c58e-3abc-4755-baab-1464fbabe47b; 1557890613.777; 1557890616.443; 0; 0; 1557890613.821; 1557890613.821; 1557890613.821; 1557890616.473; 1557890613.822; 1557890613.876; 1557890613.876; 1557890616.473; 1557890616.474; 1557890616.474
1-5cdb837c-1a87b1d401b05f7c19823b78; 1e7e43f5-9b00-41ad-867e-2b0465a00cc7; 1557889916.922; 1557889921.205; 0; 0; 1557889916.956; 1557889916.956; 1557889916.957; 1557889921.219; 1557889916.957; 1557889917; 1557889917.001; 1557889921.219; 1557889921.219; 1557889921.232
1-5cdb8d16-5808967a24b17379d8e31346; 7b312fe5-ae0b-4cdf-a433-124ad1a905a0; 1557892374.6; 1557892377.407; 0; 0; 1557892374.652; 1557892374.652; 1557892374.653; 1557892377.435; 1557892374.653; 1557892374.693; 1557892374.694; 1557892377.435; 1557892377.452; 1557892377.452
1-5cdb8821-0a64a16a6e3b3b82893b3ef8; a928d85f-7e25-4acc-93f9-e46f9792af0c; 1557891105.963; 1557891109.058; 0; 0; 1557891106.005; 1557891106.005; 1557891106.006; 1557891109.092; 1557891106.006; 1557891106.151; 1557891106.151; 1557891109.092; 1557891109.093; 1557891109.093
1-5cdb8b27-10f818d8f3b887f88469ce48; 99d2538e-8b88-46d7-bdc7-eb1a675fbf0a; 1557891879.581; 1557891884.811; 0; 0; 1557891879.628; 1557891879.628; 1557891879.629; 1557891884.833; 1557891879.63; 1557891879.704; 1557891879.705; 1557891884.833; 1557891884.834; 1557891884.834
1-5cdb8ca3-0e11e7443141d01b678da298; 35d647eb-8d63-46b2-b18c-3c33bbee18f5; 1557892259.958; 1557892267.63; 0; 0; 1557892260.008; 1557892260.008; 1557892260.009; 1557892267.672; 1557892260.009; 1557892260.082; 1557892260.082; 1557892267.672; 1557892267.673; 1557892267.673
1-5cdb8d6c-b19e9ec05fd96e4075206fe0; 9ff846b1-0625-4b7d-996d-fbcf6085aa72; 1557892460.693; 1557892467.928; 0; 0; 1557892460.745; 1557892460.745; 1557892460.746; 1557892467.973; 1557892460.746; 1557892460.822; 1557892460.823; 1557892467.973; 1557892467.973; 1557892467.974
1-5cdb822d-9433ccdec2dc87fce83d268d; fbbf8151-c86f-4a6f-91fa-1d51528b69fd; 1557889581.947; 1557889587.608; 0; 0; 1557889581.977; 1557889581.977; 1557889581.978; 1557889587.615; 1557889581.978; 1557889582.053; 1557889582.054; 1557889587.615; 1557889587.632; 1557889587.632
1-5cdb83ec-c4b38a2e3fc552af3268a721; 3a60174c-978c-49ae-9d31-af03457c10cb; 1557890028.676; 1557890032.668; 0; 0; 1557890028.709; 1557890028.71; 1557890028.71; 1557890032.694; 1557890028.711; 1557890028.775; 1557890028.775; 1557890032.694; 1557890032.695; 1557890032.695
1-5cdb827a-f48c6b825480e0565dbbd7a4; 0e01f1c4-3702-4457-9ef1-97a70c8350a7; 1557889658.106; 1557889659.729; 0; 0; 1557889658.144; 1557889658.145; 1557889658.145; 1557889659.752; 1557889658.146; 1557889658.192; 1557889658.193; 1557889659.752; 1557889659.753; 1557889659.753
1-5cdb8b83-0cb271085b1eb59051839720; 9770d1df-e84f-4b0c-9e7a-7a348aa8e6ac; 1557891971.448; 1557891979.298; 0; 0; 1557891971.497; 1557891971.497; 1557891971.498; 1557891979.338; 1557891971.498; 1557891971.648; 1557891971.648; 1557891979.338; 1557891979.338; 1557891979.339
1-5cdb85d7-e8be09507295388068186920; 3db365e7-cae9-4e16-9482-50bae0c0fe20; 1557890519.969; 1557890523.72; 0; 0; 1557890520.007; 1557890520.008; 1557890520.008; 1557890523.739; 1557890520.009; 1557890520.172; 1557890520.172; 1557890523.738; 1557890523.739; 1557890523.752
1-5cdb8905-be895b504f7bc3112124e7e1; e388749a-7973-4be4-9140-acdba3562cba; 1557891333.567; 1557891340.156; 0; 0; 1557891333.61; 1557891333.61; 1557891333.611; 1557891340.175; 1557891333.611; 1557891333.656; 1557891333.656; 1557891340.175; 1557891340.175; 1557891340.192
1-5cdb8801-464f03dd85e1b9f1c5d0b273; b058977c-f081-4bcf-b13b-d0925ef549f6; 1557891073.284; 1557891076.084; 0; 0; 1557891073.325; 1557891073.325; 1557891073.326; 1557891076.118; 1557891073.326; 1557891073.392; 1557891073.392; 1557891076.118; 1557891076.118; 1557891076.119
1-5cdb87b7-0825bc7faa5ff4787a0382b4; 6c31aafd-9ec0-4fcd-8906-aca187945258; 1557890999.227; 1557891003.697; 0; 0; 1557890999.274; 1557890999.274; 1557890999.275; 1557891003.715; 1557890999.275; 1557890999.326; 1557890999.326; 1557891003.715; 1557891003.732; 1557891003.732
1-5cdb8a9b-6385792d9eb0c1a18c86e628; 60dfbd5b-3162-4aea-941e-a4457829881e; 1557891739.412; 1557891745.974; 0; 0; 1557891739.458; 1557891739.458; 1557891739.459; 1557891745.995; 1557891739.46; 1557891739.529; 1557891739.529; 1557891745.995; 1557891746.012; 1557891746.012
1-5cdb8e55-87541fc6cd9ffa1b62737937; db6b38b0-7ab6-4418-9c0a-d4c46bc19def; 1557892693.528; 1557892695.666; 0; 0; 1557892693.58; 1557892693.58; 1557892693.581; 1557892695.694; 1557892693.581; 1557892693.648; 1557892693.648; 1557892695.694; 1557892695.695; 1557892695.695
1-5cdb8bed-8db2c2d004ca7782b072f00e; a0810a90-251c-47f0-8342-df8e569620a3; 1557892077.12; 1557892080.173; 0; 0; 1557892077.168; 1557892077.168; 1557892077.169; 1557892080.213; 1557892077.17; 1557892077.232; 1557892077.232; 1557892080.213; 1557892080.214; 1557892080.214
1-5cdb8d06-7aec11d962fdfa9775bd7111; ca6f6bbc-5791-437a-be59-03094559f4aa; 1557892358.984; 1557892363.989; 0; 0; 1557892359.043; 1557892359.043; 1557892359.044; 1557892364.013; 1557892359.044; 1557892359.165; 1557892359.165; 1557892364.013; 1557892364.014; 1557892364.014
1-5cdb89cb-b756c959c2519e7a1911852f; 51308337-d7a7-4f40-8dc1-54be11d7319d; 1557891531.813; 1557891533.515; 0; 0; 1557891531.858; 1557891531.858; 1557891531.859; 1557891533.552; 1557891531.859; 1557891531.954; 1557891531.954; 1557891533.552; 1557891533.553; 1557891533.553
1-5cdb84f9-ec9a81f5dc5a9fde4b52f60d; b52b0507-f3da-4ec5-9858-5f24ebafca3d; 1557890297.794; 1557890300.923; 0; 0; 1557890297.83; 1557890297.83; 1557890297.831; 1557890300.939; 1557890297.831; 1557890297.892; 1557890297.893; 1557890300.939; 1557890300.952; 1557890300.952
1-5cdb89ae-991821240ddab13068f61e48; e6f01ae7-2a28-4b2e-8636-53d3ff8cca3b; 1557891502.941; 1557891508.197; 0; 0; 1557891502.985; 1557891502.985; 1557891502.986; 1557891508.234; 1557891502.986; 1557891503.064; 1557891503.064; 1557891508.234; 1557891508.234; 1557891508.235
1-5cdb8323-531c836ec6cd7382443edc36; c538b0c4-1c99-45be-9f94-38fa4a695a97; 1557889827.924; 1557889834.368; 0; 0; 1557889827.956; 1557889827.956; 1557889827.957; 1557889834.393; 1557889827.957; 1557889828.032; 1557889828.033; 1557889834.393; 1557889834.394; 1557889834.394
1-5cdb868f-27dc83fecbae0a1db74a0cfb; aca757b8-18ce-4468-aa4b-cde95633b2e5; 1557890703.703; 1557890705.92; 0; 0; 1557890703.743; 1557890703.743; 1557890703.743; 1557890705.933; 1557890703.744; 1557890703.854; 1557890703.854; 1557890705.933; 1557890705.934; 1557890705.934
1-5cdb898a-4a47a2c4ba316d92abb19116; 81e08424-4324-4466-8402-b6e5c88efec4; 1557891466.055; 1557891468.074; 0; 0; 1557891466.104; 1557891466.105; 1557891466.105; 1557891468.095; 1557891466.106; 1557891466.166; 1557891466.166; 1557891468.095; 1557891468.095; 1557891468.112
1-5cdb82d4-f8831193296fa7c79df0043a; 97214cf5-9e7e-4602-8902-950370ae3290; 1557889748.673; 1557889751.646; 0; 0; 1557889748.705; 1557889748.705; 1557889748.706; 1557889751.654; 1557889748.706; 1557889748.762; 1557889748.762; 1557889751.654; 1557889751.655; 1557889751.655
1-5cdb866a-4a98a316b990bd8e7ad1f764; e140be7b-2724-4d7d-a1d2-ac56661568ab; 1557890666.024; 1557890670.284; 0; 0; 1557890666.063; 1557890666.063; 1557890666.064; 1557890670.274; 1557890666.064; 1557890666.233; 1557890666.233; 1557890670.274; 1557890670.275; 1557890670.292
1-5cdb872e-9a91f99cf31d5598bf9c5d42; 319972d5-dfc7-4daf-a8a0-accf9d468da9; 1557890862.034; 1557890864.042; 0; 0; 1557890862.073; 1557890862.073; 1557890862.074; 1557890864.074; 1557890862.074; 1557890862.184; 1557890862.185; 1557890864.074; 1557890864.074; 1557890864.075
1-5cdb89f4-cec2bada133bce1f715d89e9; 0feefd7a-45fb-4ded-8f93-c37c6cfbb863; 1557891572.411; 1557891577.253; 0; 0; 1557891572.457; 1557891572.457; 1557891572.458; 1557891577.292; 1557891572.458; 1557891572.504; 1557891572.504; 1557891577.292; 1557891577.292; 1557891577.293
1-5cdb834e-4ca15b3acaabe4318ca9d9f2; a98fdfc9-6141-4431-9532-1b2718b1086d; 1557889870.959; 1557889875.728; 0; 0; 1557889870.992; 1557889870.992; 1557889870.992; 1557889875.753; 1557889870.993; 1557889871.042; 1557889871.042; 1557889875.753; 1557889875.754; 1557889875.754
1-5cdb883d-5175fa9c5446604412ade088; 76de2f4d-0cba-47d3-b76a-01241b802182; 1557891133.482; 1557891135.357; 0; 0; 1557891133.529; 1557891133.529; 1557891133.53; 1557891135.374; 1557891133.53; 1557891133.586; 1557891133.586; 1557891135.374; 1557891135.375; 1557891135.375
1-5cdb86ae-c9bd06be9a355206ecd4bc1a; d7b99572-46e6-4d8b-aab9-73c0aaf1e231; 1557890734.264; 1557890742.407; 0; 0; 1557890734.303; 1557890734.303; 1557890734.304; 1557890742.438; 1557890734.304; 1557890734.365; 1557890734.365; 1557890742.438; 1557890742.438; 1557890742.439
1-5cdb8177-2efa2a142c123a6cc0fe985b; b76ac5fb-8dd3-4c5e-91e1-f7e3997f2fe2; 1557889399.5; 1557889407.55; 0; 0; 1557889399.529; 1557889399.53; 1557889399.53; 1557889407.555; 1557889399.531; 1557889399.576; 1557889399.576; 1557889407.555; 1557889407.572; 1557889407.573
1-5cdb8185-ab621fdc5d077fa263dc7c9b; 906ac6e3-1f18-4839-94fb-4fedd881b09c; 1557889413.232; 1557889416.773; 0; 0; 1557889413.262; 1557889413.262; 1557889413.263; 1557889416.796; 1557889413.263; 1557889413.336; 1557889413.336; 1557889416.796; 1557889416.796; 1557889416.797
1-5cdb868a-cab9cad4ec3e5e040fe2887a; e6b1d0d7-bece-4b4a-9e96-4ac642c87ff5; 1557890698.679; 1557890702.119; 0; 0; 1557890698.716; 1557890698.717; 1557890698.717; 1557890702.134; 1557890698.718; 1557890698.779; 1557890698.779; 1557890702.134; 1557890702.135; 1557890702.135
